,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
0,26.05555555555557,13.09999999999999,33.07936507936509,40.46999999999997,-0.11662206836931617,0.6508783101483976,-0.5781185130461769,-0.8177265549551584,0.012018355067845545,0.07051829806395844,0.017745419222920757,0.004458216133758732,793.1666666666672,242.21999999999983,1589.333333333334,1889.2699999999986,0.004251700680272114,0.0053999999999999925,0.004125724363819607,0.00589999999999999,0.06520506636966268,0.07348469228349529,0.06423180181047086,0.07681145747868602,kelasc1
1,27.62698412698415,21.21999999999998,22.777777777777786,30.12999999999999,-0.21378852293232764,-0.49798515131571364,-0.32713805458918155,-0.4752843533266146,0.017128750565143944,0.03307889989741743,0.0747291970841577,0.02582432624061942,903.6269841269848,648.6799999999995,924.7142857142861,1285.449999999999,0.0042831947593852445,0.005449999999999991,0.004661123708742763,0.00564999999999999,0.06544612104155023,0.07382411530116695,0.06827242275430662,0.07516648189186448,kelasc10
2,23.38095238095242,64.80999999999999,68.90476190476198,42.589999999999975,0.671655350134439,-0.5703221297606382,-0.6176907286275574,-0.12582742029147115,0.06812011863738218,0.012876761228550691,0.0068923245466135305,0.007621777979893388,1072.634920634922,5836.429999999996,5709.619047619057,2978.329999999999,0.004440665154950878,0.005699999999999986,0.004409171075837753,0.006799999999999984,0.06663831596724874,0.0754983443527074,0.06640158940746639,0.08246211251235311,kelasc100
3,12.77575757575758,17.469387755102044,18.704545454545453,25.744897959183675,0.3302850488089297,-0.46631038664372937,-0.3544954607845066,-0.5128644798583081,0.07818991936361652,0.06155540524680304,0.07692125925623307,0.022531488218652248,320.98181818181826,433.10204081632634,586.4318181818184,936.4387755102042,0.003746556473829201,0.005570595585172846,0.007037706611570248,0.005935027072053313,0.06120912083855805,0.07463642264452956,0.0838910401149625,0.07703912689051787,kelasc101
4,26.612244897959194,24.099999999999994,12.703703703703704,30.14999999999999,-0.5673896635602658,-0.4663652044193744,0.5501878819454054,-0.6583576241032817,0.015186741832940796,0.019988682382267906,0.07649802780037959,0.019835407966609295,935.408163265307,768.8999999999997,256.4074074074074,1149.783333333333,0.005518533944189927,0.008611111111111104,0.011488340192043898,0.009166666666666662,0.07428683560490329,0.09279607271383367,0.10718367502583544,0.09574271077563379,kelasc102
5,12.785185185185192,22.51190476190476,23.712499999999995,26.678571428571423,0.43621985187744267,-0.8244760369945017,-0.7383047933496791,-0.5607132848710619,0.09194063534200739,0.021029982597403653,0.009831439544392223,0.023961145099199638,286.53333333333336,625.345238095238,625.6125,954.6547619047622,0.004362139917695475,0.007440476190476195,0.00703125,0.005952380952380956,0.06604649814861856,0.08625819491779431,0.08385254915624211,0.07715167498104598,kelasc103
6,34.11428571428573,20.250000000000004,17.734567901234563,35.94166666666669,-0.49010499130113533,0.17272077383513312,0.38428346208901965,-0.6513781447772692,0.021909810515889642,0.04693190435788838,0.04592056070476066,0.015432329721576401,1508.1285714285725,561.9000000000003,516.6481481481482,1879.8916666666669,0.004005102040816331,0.004895833333333334,0.0035817710714830036,0.004652777777777782,0.06328587552381915,0.06997023176561111,0.05984789947427565,0.06821127309893711,kelasc104
7,39.19444444444444,30.644444444444453,37.294117647058826,15.855555555555567,-0.7246876806607021,-0.7473457264121436,-0.5746001876505373,-0.047168608951687195,0.008852156002493521,0.01596689415028302,0.0053549388445682695,0.09073424970167916,1812.768518518519,1133.8444444444447,1686.4033613445376,436.6777777777782,0.005486968449931413,0.005925925925925932,0.004695996045477021,0.0065432098765432194,0.07407407407407408,0.07698003589195014,0.0685273379424374,0.0808901098808947,kelasc105
8,20.440000000000005,12.392857142857144,16.703125,27.785714285714278,-0.5429105228563332,-0.04146144062897446,-0.7107417141309543,-0.6812187378253842,0.053074088301874864,0.07667138439868755,0.03330815590660962,0.02607402670342969,671.2400000000001,229.78571428571428,377.828125,957.7500000000002,0.007911111111111114,0.010841836734693877,0.00927734375,0.010044642857142847,0.08894442709417558,0.10412414097938036,0.09631896879639025,0.1002229657171591,kelasc106
9,26.377777777777784,22.12500000000001,9.973214285714288,22.900000000000002,-0.6388500910521383,-0.7670892012663009,0.5078042068062482,-0.7103731552962897,0.0344369679318941,0.029582444408304782,0.1310864900049948,0.008401807395011146,823.9555555555556,678.2000000000004,167.79464285714292,639.1750000000001,0.006975308641975315,0.006953125000000006,0.005460778061224494,0.009531250000000005,0.08351831321318286,0.08338540040078962,0.07389707748770917,0.0976281209488332,kelasc107
