,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
0,16.75476190476191,15.098930481283423,13.157894736842103,12.042780748663104,-0.3962306637093893,-0.455017744791432,0.0693188846126322,0.17964658645639692,0.03873309766125878,0.07658647298207792,0.06568945473837762,0.10475872387951994,390.63095238095264,368.35026737967917,257.76842105263165,237.62566844919786,0.0019727891156462595,0.0022126740827590136,0.0016221606648199446,0.0020482427292744993,0.04441609072899437,0.047039069748019184,0.04027605572570314,0.045257515721419124,robustawine1
1,11.36789297658863,23.88333333333334,24.024305555555568,18.12083333333334,0.6105510416518221,-0.3622334724740061,-0.5677086181860084,-0.6068936564840167,0.0663017191034078,0.011113972586332052,0.02492126231200181,0.06458811736923817,195.18060200668913,739.8500000000006,802.6284722222221,562.6875,0.002209147548685141,0.0026041666666666683,0.002302758487654321,0.002968750000000001,0.047001569640652864,0.05103103630798289,0.04798706583710157,0.05448623679425843,robustawine10
2,29.84659090909091,23.077922077922086,19.148325358851675,20.42857142857143,-0.7787763901432023,-0.29698559902534044,0.21736326473383383,0.08709697350456373,0.03453685795918898,0.043408363818329826,0.04293174508294014,0.05498829482742082,1238.357954545455,758.4285714285712,492.7464114832537,563.1948051948053,0.003196022727272728,0.0035208298195311184,0.002644170234197938,0.003752740765727779,0.05653337710833069,0.05933658078732813,0.05142149583781026,0.0612596177406273,robustawine100
3,47.05384615384616,36.00000000000002,6.654166666666669,34.86111111111112,-0.8039004889301039,-0.5417616026414198,0.9132643104201728,-0.5081261980995917,0.000586018164200676,0.0011853110384964917,0.1704808392801988,0.0012070026903053832,2365.407692307693,1444.4444444444453,77.07083333333333,1335.8749999999995,0.004437869822485207,0.004099151234567907,0.003177083333333334,0.004147376543209881,0.06661733875264912,0.06402461428675621,0.056365621910286184,0.06440012844094242,robustawine101
4,33.411764705882355,36.25,25.958333333333343,18.083333333333332,-0.674334089748206,-0.6860269714705689,-0.33703660776452454,0.12664698828422905,0.005244150612663301,0.0014823563148438255,0.07246442785340565,0.09988981238967234,1383.764705882353,1529.3611111111106,1067.0138888888891,631.3611111111112,0.0328719723183391,0.014660493827160493,0.007716049382716058,0.015046296296296302,0.18130629420496988,0.12108052620946315,0.08784104611578836,0.12266334536566456,robustawine102
5,10.083333333333334,22.671875,18.365384615384617,15.90625,0.43650076949493116,-0.3839764958361172,0.14552657671627195,0.11585839583689624,0.16617673621074114,0.058555336181073774,0.05556024594060365,0.06349955900792864,153.83333333333331,859.484375,462.2115384615387,353.40625,0.024305555555555546,0.008544921875,0.003800953320184093,0.0084228515625,0.15590239111558085,0.0924387466109315,0.06165187199253639,0.09177609472242758,robustawine103
6,28.0909090909091,27.285714285714285,26.510101010101025,29.407142857142873,-0.2403326214860717,-0.3462532186798532,-0.14850268842329437,-0.033503652431888874,0.03519062925499029,0.03658559140669053,0.03893076690255259,0.019530421590858903,1202.3116883116884,1131.4428571428573,1149.5303030303037,1138.7642857142862,0.0036051610726935395,0.003928571428571431,0.0028696051423324175,0.0038520408163265347,0.0600429935354121,0.06267831705280089,0.05356869554443544,0.06206481141779563,robustawine104
7,35.81168831168833,30.607142857142865,16.727272727272737,40.014285714285755,-0.7098485284767856,-0.4545140815951745,0.5678240154003916,-0.7515776819501424,0.008287527761104216,0.023796075902270973,0.07417784283983567,0.022351487735232392,1690.7077922077929,1408.0642857142873,479.1010101010103,2292.0142857142873,0.003457581379659304,0.004005102040816332,0.0030736659524538347,0.004030612244897967,0.05880120219569753,0.06328587552381915,0.05544065252550546,0.06348710298082569,robustawine105
8,13.404166666666665,12.566666666666672,11.6183574879227,11.933333333333337,-0.1548783682507271,-0.1460210182409893,0.07480282953485326,0.06669959977443925,0.0505604795267721,0.079381014774426,0.09912460474300556,0.0931709132194293,272.2791666666668,267.4555555555557,216.3236714975845,234.8777777777779,0.003020833333333334,0.003580246913580251,0.0034189829400919497,0.003796296296296297,0.0549621081594705,0.05983516452371675,0.05847206974352755,0.06161409170227455,robustawine106
9,10.785714285714286,28.08823529411766,21.231111111111115,23.455882352941178,0.5994463917003764,-0.7192025375944564,-0.511751122181573,-0.6253647936815068,0.08230602062328532,0.007022051708508045,0.050338046743198105,0.01674403452516111,181.62142857142848,905.2254901960786,647.3822222222223,666.7205882352943,0.003003826530612244,0.0033400615148019997,0.0029432098765432117,0.003472222222222223,0.05480717590436716,0.05779326530662547,0.05425135829214981,0.05892556509887897,robustawine107
